image_name,category,nucleus_id,centroid_x_px,centroid_y_px,centroid_x_um,centroid_y_um,area_px,area_um2,perimeter_px,perimeter_um,circularity,eccentricity,solidity,major_axis_um,minor_axis_um,aspect_ratio,extent,equivalent_diameter_um,bbox_ymin,bbox_xmin,bbox_ymax,bbox_xmax,orientation_rad
FL_examples (1),follicular_lymphoma,138,153.02,181.52,70.39,83.5,62,13.119,26.9,12.374,1.0,0.4113,0.9394,4.288,3.908,1.0971,0.7654,4.087,178,149,187,158,-1.1934
FL_examples (1),follicular_lymphoma,139,164.51,182.42,75.67,83.91,77,16.293,30.73,14.135,1.0,0.5688,0.939,5.033,4.14,1.2159,0.77,4.555,178,160,188,170,0.8731
FL_examples (1),follicular_lymphoma,140,129.94,183.54,59.77,84.43,89,18.832,32.73,15.055,1.0,0.4512,0.957,5.208,4.648,1.1205,0.8091,4.897,179,125,189,136,-1.5273
FL_examples (1),follicular_lymphoma,141,30.67,192.76,14.11,88.67,72,15.235,32.8,15.088,0.841,0.6567,0.878,5.174,3.902,1.326,0.6545,4.404,188,26,199,36,-0.7671
FL_examples (1),follicular_lymphoma,142,46.39,192.44,21.34,88.52,94,19.89,33.9,15.594,1.0,0.4773,0.9691,5.39,4.737,1.138,0.8545,5.032,188,41,198,52,0.86
FL_examples (1),follicular_lymphoma,143,117.46,192.95,54.03,88.76,63,13.331,29.97,13.786,0.8814,0.4949,0.9,4.551,3.955,1.1508,0.7,4.12,189,113,198,123,-0.9515
FL_examples (1),follicular_lymphoma,144,131.15,192.87,60.33,88.72,110,23.276,38.38,17.657,0.9382,0.7406,0.9649,6.717,4.514,1.4882,0.7333,5.444,189,125,199,140,-1.4193
FL_examples (1),follicular_lymphoma,145,171.5,194.18,78.89,89.32,102,21.583,42.01,19.323,0.7264,0.5857,0.85,6.124,4.964,1.2338,0.6036,5.242,188,165,201,178,0.7164
FL_examples (1),follicular_lymphoma,146,182.36,191.86,83.89,88.26,102,21.583,36.97,17.006,0.9378,0.7362,0.9273,6.394,4.327,1.4777,0.7286,5.242,185,178,199,188,0.4637
FL_examples (1),follicular_lymphoma,147,85.4,193.73,39.28,89.12,113,23.911,38.14,17.545,0.9761,0.4911,0.9339,5.931,5.167,1.148,0.7847,5.518,188,80,200,92,0.7093
FL_examples (1),follicular_lymphoma,148,18.79,194.5,8.65,89.47,68,14.389,28.73,13.215,1.0,0.5175,0.9444,4.643,3.973,1.1687,0.7556,4.28,191,14,200,24,-1.3855
FL_examples (1),follicular_lymphoma,149,201.66,192.51,92.77,88.55,149,31.528,63.91,29.397,0.4585,0.6329,0.7376,8.033,6.219,1.2917,0.5602,6.336,183,195,202,209,0.3675
FL_examples (1),follicular_lymphoma,150,157.42,195.24,72.41,89.81,85,17.986,32.38,14.897,1.0,0.643,0.9444,5.48,4.197,1.3057,0.7083,4.785,190,153,202,163,-0.4318
FL_examples (1),follicular_lymphoma,151,59.88,197.79,27.54,90.98,48,10.157,27.73,12.755,0.7845,0.6467,0.8276,4.435,3.383,1.3111,0.5333,3.596,194,56,204,65,0.0927
FL_examples (1),follicular_lymphoma,152,73.43,197.76,33.78,90.97,108,22.853,36.38,16.737,1.0,0.5701,0.9643,5.967,4.902,1.2172,0.7552,5.394,192,68,205,79,0.3436
FL_examples (1),follicular_lymphoma,153,4.93,200.99,2.27,92.46,171,36.184,77.56,35.679,0.3572,0.7604,0.8182,9.317,6.051,1.5397,0.6264,6.788,190,0,211,13,0.0256
FL_examples (1),follicular_lymphoma,154,139.79,203.37,64.31,93.55,131,27.72,42.38,19.497,0.9163,0.5318,0.9493,6.583,5.575,1.1808,0.7198,5.941,197,133,211,146,0.7633
FL_examples (1),follicular_lymphoma,155,33.7,202.89,15.5,93.33,37,7.829,23.9,10.994,0.814,0.8898,0.9024,4.855,2.216,2.1912,0.74,3.157,198,32,208,37,0.0187
FL_examples (1),follicular_lymphoma,156,209.86,205.8,96.53,94.67,84,17.774,31.56,14.516,1.0,0.4255,0.9655,5.021,4.544,1.105,0.7636,4.757,201,205,211,216,1.0376
FL_examples (1),follicular_lymphoma,157,44.68,208.86,20.55,96.08,136,28.778,55.08,25.335,0.5634,0.8382,0.85,8.48,4.625,1.8334,0.5667,6.053,202,37,217,53,-0.8504
FL_examples (1),follicular_lymphoma,158,167.04,209.8,76.84,96.51,147,31.105,53.7,24.701,0.6406,0.8169,0.8258,8.788,5.069,1.7338,0.5951,6.293,202,161,221,174,-0.0952
FL_examples (1),follicular_lymphoma,159,193.7,207.68,89.1,95.53,104,22.006,38.97,17.926,0.8605,0.8169,0.9286,6.997,4.036,1.7339,0.7704,5.293,204,187,213,202,-1.555
FL_examples (1),follicular_lymphoma,160,68.45,209.23,31.49,96.24,93,19.679,37.97,17.466,0.8106,0.6436,0.8532,5.906,4.52,1.3066,0.6039,5.006,203,63,217,74,0.2255
FL_examples (1),follicular_lymphoma,161,95.83,210.52,44.08,96.84,23,4.867,17.07,7.853,0.9918,0.8342,0.8214,3.508,1.935,1.8135,0.6389,2.489,208,93,214,99,0.7988
FL_examples (1),follicular_lymphoma,162,54.88,217.36,25.24,99.99,180,38.088,66.28,30.491,0.5148,0.7488,0.8072,9.67,6.409,1.5089,0.5357,6.964,208,46,224,67,1.0551
FL_examples (1),follicular_lymphoma,163,14.96,213.77,6.88,98.33,73,15.447,35.94,16.53,0.7104,0.4655,0.7849,5.028,4.45,1.1299,0.6033,4.435,209,10,220,21,0.1845
FL_examples (1),follicular_lymphoma,164,26.59,217.28,12.23,99.95,95,20.102,40.73,18.735,0.7197,0.7906,0.8559,6.91,4.231,1.6331,0.812,5.059,211,23,224,32,-0.0887
FL_examples (1),follicular_lymphoma,165,178.58,216.32,82.15,99.51,141,29.836,53.63,24.669,0.6161,0.7525,0.8812,7.93,5.223,1.5183,0.7344,6.163,208,173,224,185,-0.0535
FL_examples (1),follicular_lymphoma,166,113.02,213.26,51.99,98.1,223,47.187,112.56,51.779,0.2212,0.8407,0.6427,13.389,7.249,1.8469,0.4765,7.751,198,103,224,121,-0.0167
FL_examples (1),follicular_lymphoma,167,8.2,217.94,3.77,100.25,82,17.351,42.18,19.402,0.5792,0.8118,0.7664,6.854,4.002,1.7127,0.4881,4.7,212,2,224,16,0.6889
FL_examples (1),follicular_lymphoma,168,127.59,217.11,58.69,99.87,54,11.426,32.9,15.134,0.6269,0.5546,0.871,4.532,3.771,1.2018,0.6667,3.814,212,124,221,133,0.9246
FL_examples (1),follicular_lymphoma,169,153.24,216.85,70.49,99.75,108,22.853,37.8,17.388,0.9499,0.571,0.9474,6.017,4.94,1.2181,0.6923,5.394,211,148,224,160,-0.5087
FL_examples (1),follicular_lymphoma,170,217.51,218.08,100.05,100.32,96,20.314,43.21,19.878,0.646,0.6509,0.8571,6.063,4.603,1.3172,0.6713,5.086,213,211,224,224,1.1724
FL_examples (10),follicular_lymphoma,1,22.29,5.54,10.25,2.55,147,31.105,50.76,23.351,0.7168,0.7823,0.8855,8.39,5.226,1.6053,0.6282,6.293,0,15,13,33,-0.9502
FL_examples (10),follicular_lymphoma,2,40.88,6.48,18.81,2.98,86,18.198,34.97,16.086,0.8837,0.7404,0.9149,5.947,3.997,1.4878,0.6515,4.814,1,36,13,47,-0.7787
FL_examples (10),follicular_lymphoma,3,76.04,8.62,34.98,3.97,162,34.279,69.32,31.887,0.4237,0.8373,0.7168,9.821,5.369,1.8291,0.4602,6.606,0,69,22,85,0.2937
FL_examples (10),follicular_lymphoma,4,104.9,7.55,48.25,3.47,142,30.047,42.38,19.497,0.9933,0.5935,0.9595,6.906,5.558,1.2425,0.7889,6.185,2,98,14,113,-1.3136
FL_examples (10),follicular_lymphoma,5,189.45,3.14,87.15,1.45,99,20.948,44.38,20.417,0.6315,0.874,0.8609,8.047,3.911,2.0576,0.5824,5.165,0,183,10,200,-1.2443
FL_examples (10),follicular_lymphoma,6,57.4,14.4,26.4,6.62,15,3.174,11.41,5.251,1.0,0.4899,1.0,2.125,1.852,1.1471,0.9375,2.01,13,56,17,60,-0.7854
FL_examples (10),follicular_lymphoma,7,205.82,14.2,94.68,6.53,93,19.679,36.63,16.849,0.8711,0.7509,0.9029,6.226,4.111,1.5143,0.6643,5.006,10,199,20,213,-1.366
FL_examples (10),follicular_lymphoma,8,139.26,17.12,64.06,7.87,152,32.163,47.7,21.941,0.8395,0.7536,0.9325,7.958,5.231,1.5213,0.6387,6.399,9,132,26,146,-0.5733
FL_examples (10),follicular_lymphoma,9,90.29,19.12,41.54,8.79,85,17.986,32.97,15.166,0.9826,0.7026,0.9444,5.704,4.059,1.4054,0.7025,4.785,14,85,25,96,-0.656
FL_examples (10),follicular_lymphoma,10,26.84,20.08,12.35,9.24,74,15.658,31.31,14.404,0.9484,0.5715,0.925,4.981,4.088,1.2186,0.8222,4.465,16,23,26,32,-0.5777
FL_examples (10),follicular_lymphoma,11,163.61,11.68,75.26,5.37,279,59.036,120.88,55.603,0.24,0.7782,0.6691,13.81,8.672,1.5924,0.511,8.67,0,153,26,174,0.1695
FL_examples (10),follicular_lymphoma,12,111.06,19.82,51.09,9.12,108,22.853,39.46,18.15,0.8718,0.6891,0.931,6.443,4.669,1.38,0.5934,5.394,14,105,27,119,-0.8944
FL_examples (10),follicular_lymphoma,13,45.43,22.54,20.9,10.37,98,20.737,35.9,16.514,0.9556,0.6316,0.9333,5.873,4.553,1.2898,0.8167,5.138,18,40,28,52,-1.4264
FL_examples (10),follicular_lymphoma,14,182.9,22.68,84.13,10.43,77,16.293,32.14,14.785,0.9366,0.4161,0.8953,4.827,4.389,1.0997,0.7,4.555,18,178,29,188,0.2804
FL_examples (10),follicular_lymphoma,15,218.52,21.56,100.52,9.92,102,21.583,40.69,18.718,0.7741,0.587,0.9273,6.078,4.921,1.2352,0.7727,5.242,16,212,27,224,-0.7649
FL_examples (10),follicular_lymphoma,16,80.69,32.67,37.12,15.03,189,39.992,63.94,29.413,0.5809,0.7933,0.8552,9.583,5.834,1.6425,0.5906,7.136,25,71,41,91,1.0613
FL_examples (10),follicular_lymphoma,17,218.88,31.78,100.68,14.62,97,20.525,34.49,15.863,1.0,0.4524,0.97,5.448,4.859,1.1213,0.8818,5.112,27,214,38,224,0.0195
FL_examples (10),follicular_lymphoma,18,103.2,33.63,47.47,15.47,126,26.662,41.46,19.07,0.9213,0.7097,0.9403,6.985,4.921,1.4194,0.6462,5.826,27,97,42,110,-0.6246
FL_examples (10),follicular_lymphoma,19,152.07,33.53,69.95,15.42,100,21.16,37.35,17.181,0.9008,0.3346,0.9009,5.412,5.1,1.0612,0.7576,5.191,28,147,40,158,0.3934
FL_examples (10),follicular_lymphoma,20,37.02,33.86,17.03,15.58,87,18.409,34.14,15.705,0.9379,0.7886,0.9355,6.211,3.82,1.6262,0.725,4.841,29,31,39,43,-1.0447
FL_examples (10),follicular_lymphoma,21,51.99,34.13,23.91,15.7,76,16.082,30.14,13.865,1.0,0.5407,0.95,4.935,4.152,1.1888,0.7677,4.525,29,48,40,57,-0.2539
FL_examples (10),follicular_lymphoma,22,14.31,36.77,6.58,16.91,103,21.795,41.46,19.07,0.7531,0.3968,0.9279,5.591,5.132,1.0894,0.6603,5.268,31,9,44,21,-0.5332
FL_examples (10),follicular_lymphoma,23,181.43,37.1,83.46,17.07,138,29.201,48.04,22.099,0.7514,0.8753,0.8961,8.861,4.284,2.0682,0.6053,6.098,28,176,47,188,-0.2581
FL_examples (10),follicular_lymphoma,24,160.46,37.43,73.81,17.22,67,14.177,27.9,12.834,1.0,0.6248,0.971,4.804,3.751,1.2807,0.8375,4.249,33,157,43,165,-0.036
FL_examples (10),follicular_lymphoma,25,196.37,36.95,90.33,17.0,107,22.641,39.21,18.038,0.8744,0.7255,0.9386,6.52,4.487,1.4531,0.7133,5.369,30,192,45,202,0.0622
FL_examples (10),follicular_lymphoma,26,135.09,39.39,62.14,18.12,74,15.658,28.73,13.215,1.0,0.5946,1.0,4.967,3.994,1.2437,0.8222,4.465,35,131,45,140,-0.5593
FL_examples (10),follicular_lymphoma,27,66.59,41.8,30.63,19.23,133,28.143,49.21,22.638,0.6901,0.8485,0.8693,8.71,4.609,1.8898,0.5938,5.986,35,60,51,74,-0.6007
FL_examples (10),follicular_lymphoma,28,147.98,45.29,68.07,20.83,150,31.74,60.7,27.921,0.5116,0.8674,0.8287,9.474,4.715,2.0094,0.4934,6.357,37,141,56,157,0.5025
FL_examples (10),follicular_lymphoma,29,43.8,42.69,20.15,19.64,101,21.372,35.56,16.356,1.0,0.5605,0.9528,5.755,4.766,1.2075,0.7652,5.216,38,38,49,50,-0.9001
FL_examples (10),follicular_lymphoma,30,77.47,45.82,35.64,21.08,98,20.737,34.63,15.929,1.0,0.542,0.9703,5.629,4.731,1.1899,0.6806,5.138,40,72,52,84,-0.554
FL_examples (10),follicular_lymphoma,31,212.62,47.86,97.8,22.02,86,18.198,41.14,18.925,0.6385,0.8047,0.7818,6.881,4.085,1.6846,0.5375,4.814,39,208,55,218,-0.3596
FL_examples (10),follicular_lymphoma,32,107.9,45.38,49.63,20.87,106,22.43,52.63,24.209,0.4809,0.9305,0.8618,9.115,3.34,2.7294,0.53,5.344,35,104,55,114,-0.3661
FL_examples (10),follicular_lymphoma,33,121.94,49.1,56.09,22.59,267,56.497,71.39,32.84,0.6583,0.7308,0.89,10.665,7.28,1.465,0.5804,8.481,37,113,60,133,0.7215
FL_examples (10),follicular_lymphoma,34,4.25,50.02,1.96,23.01,108,22.853,45.8,21.068,0.647,0.9211,0.8571,9.204,3.584,2.5681,0.5455,5.394,40,0,58,11,0.4669
FL_examples (10),follicular_lymphoma,35,139.84,53.79,64.33,24.75,107,22.641,37.56,17.276,0.9533,0.6019,0.9304,6.033,4.818,1.2522,0.7483,5.369,48,135,61,146,-0.2462
FL_examples (10),follicular_lymphoma,36,197.77,55.0,90.97,25.3,109,23.064,39.21,18.038,0.8908,0.7837,0.916,6.905,4.289,1.61,0.645,5.419,49,192,62,205,-0.836
FL_examples (10),follicular_lymphoma,37,25.47,56.77,11.71,26.12,101,21.372,37.31,17.164,0.9116,0.7932,0.9528,6.775,4.125,1.6422,0.8016,5.216,51,21,65,30,0.2703
FL_examples (10),follicular_lymphoma,38,67.13,56.53,30.88,26.01,90,19.044,33.31,15.324,1.0,0.5295,0.9574,5.367,4.553,1.1788,0.8182,4.924,52,62,62,73,1.2058
FL_examples (10),follicular_lymphoma,39,175.24,57.39,80.61,26.4,99,20.948,35.56,16.356,0.984,0.5607,0.934,5.711,4.729,1.2077,0.75,5.165,52,170,63,182,0.9634
FL_examples (10),follicular_lymphoma,40,92.92,54.76,42.74,25.19,168,35.549,50.76,23.351,0.8193,0.7656,0.9438,8.551,5.501,1.5543,0.8235,6.728,46,87,63,99,-0.1526
FL_examples (10),follicular_lymphoma,41,165.08,58.16,75.94,26.75,87,18.409,33.07,15.213,0.9996,0.5167,0.956,5.281,4.522,1.168,0.8788,4.841,54,160,63,171,-1.5283
FL_examples (10),follicular_lymphoma,42,207.36,59.13,95.39,27.2,89,18.832,40.63,18.689,0.6776,0.7469,0.8558,6.309,4.195,1.5039,0.6357,4.897,52,203,66,213,0.2038
FL_examples (10),follicular_lymphoma,43,47.3,64.2,21.76,29.53,127,26.873,52.21,24.018,0.5854,0.9068,0.8581,9.312,3.925,2.3724,0.672,5.849,55,43,76,52,0.1435
FL_examples (10),follicular_lymphoma,44,137.2,64.53,63.11,29.68,70,14.812,30.49,14.023,0.9465,0.4997,0.9211,4.715,4.084,1.1545,0.7778,4.343,60,133,70,142,-0.7931
FL_examples (10),follicular_lymphoma,45,122.96,66.29,56.56,30.49,73,15.447,33.56,15.436,0.8147,0.6207,0.8795,5.129,4.021,1.2755,0.7374,4.435,61,119,72,128,-0.0327
FL_examples (10),follicular_lymphoma,46,165.12,66.71,75.95,30.69,84,17.774,31.9,14.674,1.0,0.5986,0.9545,5.327,4.267,1.2483,0.8485,4.757,63,160,72,171,-1.4986
FL_examples (10),follicular_lymphoma,47,5.52,73.46,2.54,33.79,183,38.723,90.32,41.547,0.2819,0.9186,0.6778,13.038,5.152,2.5305,0.4841,7.022,63,0,90,14,-0.357
FL_examples (10),follicular_lymphoma,48,94.16,69.23,43.32,31.85,116,24.546,50.56,23.256,0.5703,0.8677,0.725,8.85,4.399,2.012,0.5179,5.59,63,87,79,101,-0.3962
FL_examples (10),follicular_lymphoma,49,199.22,68.12,91.64,31.34,89,18.832,34.63,15.929,0.9327,0.8304,0.9674,6.597,3.675,1.795,0.6181,4.897,63,194,75,206,-0.691
FL_examples (10),follicular_lymphoma,50,19.25,67.01,8.85,30.82,97,20.525,35.56,16.356,0.9642,0.7505,0.9604,6.318,4.175,1.5133,0.7462,5.112,61,15,74,25,0.4824
FL_examples (10),follicular_lymphoma,51,182.37,68.23,83.89,31.39,121,25.604,44.38,20.417,0.7718,0.8455,0.9098,7.97,4.256,1.8727,0.7908,5.71,64,175,73,192,-1.5348
FL_examples (10),follicular_lymphoma,52,146.37,66.66,67.33,30.66,94,19.89,47.46,21.83,0.5245,0.8905,0.752,8.471,3.855,2.1974,0.4747,5.032,57,141,75,152,-0.0769
FL_examples (10),follicular_lymphoma,53,80.35,71.53,36.96,32.91,86,18.198,32.14,14.785,1.0,0.5198,0.9663,5.237,4.474,1.1706,0.7818,4.814,66,76,77,86,0.325
FL_examples (10),follicular_lymphoma,54,132.57,73.11,60.98,33.63,83,17.563,33.31,15.324,0.9398,0.5065,0.9326,5.129,4.422,1.1598,0.83,4.729,69,128,79,138,-0.8471
FL_examples (10),follicular_lymphoma,55,65.12,72.93,29.95,33.55,128,27.085,48.97,22.526,0.6707,0.7874,0.8707,7.809,4.814,1.6223,0.6154,5.872,67,58,80,74,-0.9202
FL_examples (10),follicular_lymphoma,56,109.17,76.03,50.22,34.97,102,21.583,47.49,21.846,0.5683,0.5401,0.9027,5.945,5.003,1.1882,0.7133,5.242,70,104,83,115,0.2428
FL_examples (10),follicular_lymphoma,57,37.02,79.31,17.03,36.48,102,21.583,37.21,17.118,0.9256,0.6952,0.9358,6.262,4.502,1.3911,0.6623,5.242,74,30,85,44,-1.1686
FL_examples (10),follicular_lymphoma,58,161.69,79.14,74.38,36.4,143,30.259,51.28,23.591,0.6832,0.8374,0.8512,8.968,4.902,1.8295,0.5958,6.207,74,154,86,174,-1.437
FL_examples (10),follicular_lymphoma,59,10.68,82.88,4.91,38.13,60,12.696,37.59,17.292,0.5335,0.8853,0.7317,6.712,3.122,2.15,0.5128,4.021,78,4,87,17,-1.252
FL_examples (10),follicular_lymphoma,60,56.19,84.06,25.85,38.67,80,16.928,32.38,14.897,0.9586,0.6412,0.9412,5.351,4.106,1.3031,0.7273,4.643,79,52,90,62,0.2558
FL_examples (10),follicular_lymphoma,61,79.97,83.15,36.79,38.25,115,24.334,39.21,18.038,0.9398,0.694,0.9426,6.601,4.753,1.3889,0.6805,5.566,77,74,90,87,-0.7026
FL_examples (10),follicular_lymphoma,62,137.78,82.18,63.38,37.8,76,16.082,36.59,16.832,0.7133,0.9164,0.9157,7.437,2.977,2.4987,0.563,4.525,74,133,89,142,-0.4237
FL_examples (10),follicular_lymphoma,63,66.67,83.96,30.67,38.62,90,19.044,33.31,15.324,1.0,0.4162,0.9474,5.194,4.722,1.0998,0.8182,4.924,79,62,90,72,0.1611
FL_examples (10),follicular_lymphoma,64,209.56,84.48,96.4,38.86,109,23.064,37.56,17.276,0.9711,0.5274,0.9316,5.907,5.018,1.177,0.7622,5.419,79,204,90,217,-1.4277
FL_examples (10),follicular_lymphoma,65,191.78,87.02,88.22,40.03,98,20.737,34.14,15.705,1.0,0.4644,0.9608,5.459,4.834,1.1291,0.8099,5.138,82,187,93,198,-0.63
FL_examples (10),follicular_lymphoma,66,116.26,84.05,53.48,38.66,113,23.911,63.66,29.285,0.3504,0.9678,0.6766,13.21,3.325,3.9735,0.465,5.518,70,112,97,121,-0.153
FL_examples (10),follicular_lymphoma,67,179.08,93.5,82.38,43.01,113,23.911,54.42,25.033,0.4795,0.864,0.8071,8.384,4.221,1.9864,0.5045,5.518,86,171,102,185,-0.5823
FL_examples (10),follicular_lymphoma,68,42.92,91.22,19.74,41.96,118,24.969,38.97,17.926,0.9764,0.602,0.944,6.332,5.056,1.2523,0.7564,5.638,86,37,98,50,0.8768
FL_examples (10),follicular_lymphoma,69,94.7,92.48,43.56,42.54,67,14.177,28.97,13.326,1.0,0.7622,0.9437,5.3,3.431,1.5448,0.67,4.249,88,90,98,100,-0.7905
FL_examples (10),follicular_lymphoma,70,164.89,92.07,75.85,42.35,142,30.047,51.01,23.463,0.6859,0.8806,0.8765,9.138,4.33,2.1104,0.5635,6.185,86,157,100,175,-0.904
FL_examples (10),follicular_lymphoma,71,71.51,96.13,32.89,44.22,63,13.331,28.73,13.215,0.9593,0.7981,0.913,5.36,3.229,1.6598,0.7159,4.12,91,68,102,76,-0.2891
FL_examples (10),follicular_lymphoma,72,211.28,97.46,97.19,44.83,116,24.546,43.8,20.148,0.7599,0.8784,0.9134,8.278,3.956,2.0926,0.716,5.59,94,202,103,220,-1.5522
FL_examples (10),follicular_lymphoma,73,83.61,101.3,38.46,46.6,84,17.774,32.14,14.785,1.0,0.7012,0.9655,5.652,4.03,1.4026,0.7778,4.757,96,80,108,89,0.211
FL_examples (10),follicular_lymphoma,74,126.59,101.72,58.23,46.79,78,16.505,33.56,15.436,0.8705,0.7597,0.8864,5.726,3.723,1.5377,0.65,4.584,96,122,108,132,-0.4702
FL_examples (10),follicular_lymphoma,75,192.94,101.69,88.75,46.78,101,21.372,36.97,17.006,0.9286,0.6666,0.9266,6.129,4.569,1.3415,0.7014,5.216,96,187,108,199,-0.5832
FL_examples (10),follicular_lymphoma,76,34.51,101.69,15.88,46.78,72,15.235,41.8,19.228,0.5179,0.538,0.7347,5.467,4.608,1.1863,0.5143,4.404,98,29,108,43,-1.3949
FL_examples (10),follicular_lymphoma,77,148.53,103.73,68.32,47.72,168,35.549,64.77,29.794,0.5032,0.8379,0.8155,9.511,5.192,1.8319,0.5,6.728,96,138,112,159,-1.2107
FL_examples (10),follicular_lymphoma,78,61.38,103.13,28.23,47.44,111,23.488,64.91,29.857,0.3311,0.4515,0.7303,6.876,6.135,1.1207,0.4955,5.469,96,54,110,70,-1.1974
FL_examples (10),follicular_lymphoma,79,110.07,107.15,50.63,49.29,41,8.676,22.9,10.534,0.9825,0.7738,0.9111,4.218,2.672,1.5787,0.7593,3.324,103,108,112,114,0.0509
FL_examples (10),follicular_lymphoma,80,171.15,106.82,78.73,49.14,164,34.702,60.08,27.635,0.571,0.7552,0.8241,8.725,5.719,1.5255,0.7421,6.647,101,163,114,180,-1.4801
FL_examples (10),follicular_lymphoma,81,212.65,106.3,97.82,48.9,179,37.876,69.11,31.792,0.4709,0.8009,0.7682,10.178,6.094,1.6701,0.5559,6.944,101,201,115,224,1.5632
FL_examples (10),follicular_lymphoma,82,99.42,110.25,45.73,50.72,211,44.648,71.18,32.745,0.5233,0.8901,0.8373,11.702,5.333,2.1942,0.6492,7.54,98,93,123,106,0.0738
FL_examples (10),follicular_lymphoma,83,19.46,110.55,8.95,50.85,127,26.873,43.8,20.148,0.8319,0.7216,0.8944,7.201,4.985,1.4445,0.6513,5.849,105,12,118,27,-1.029
FL_examples (10),follicular_lymphoma,84,131.62,112.28,60.55,51.65,74,15.658,31.21,14.358,0.9545,0.6034,0.9136,5.046,4.024,1.2541,0.6167,4.465,107,127,119,137,0.2984
FL_examples (10),follicular_lymphoma,85,160.67,117.3,73.91,53.96,100,21.16,42.04,19.339,0.711,0.5396,0.8929,5.967,5.024,1.1878,0.5952,5.191,112,155,124,169,1.4625
FL_examples (10),follicular_lymphoma,86,5.21,119.04,2.4,54.76,48,10.157,23.56,10.836,1.0,0.5649,0.96,3.982,3.286,1.2119,0.6667,3.596,115,2,124,10,-0.5062
FL_examples (10),follicular_lymphoma,87,186.25,117.83,85.68,54.2,99,20.948,36.97,17.006,0.9102,0.3231,0.9167,5.36,5.073,1.0567,0.75,5.165,113,181,124,193,-0.7432
FL_examples (10),follicular_lymphoma,88,47.61,116.6,21.9,53.63,482,101.991,134.65,61.937,0.3341,0.7216,0.7762,15.266,10.569,1.4444,0.4879,11.396,97,33,135,59,0.0348
FL_examples (10),follicular_lymphoma,89,217.48,118.38,100.04,54.45,122,25.815,42.8,19.688,0.837,0.7901,0.9385,7.406,4.54,1.6315,0.6703,5.733,111,211,125,224,-0.843
FL_examples (10),follicular_lymphoma,90,123.34,120.62,56.74,55.48,76,16.082,30.73,14.135,1.0,0.3978,0.962,4.781,4.386,1.0899,0.7677,4.525,117,118,126,129,1.5595
FL_examples (10),follicular_lymphoma,91,19.52,125.24,8.98,57.61,159,33.644,53.49,24.606,0.6983,0.8176,0.9034,8.842,5.091,1.7368,0.6235,6.545,117,12,134,27,-0.7091
FL_examples (10),follicular_lymphoma,92,205.38,124.29,94.47,57.17,24,5.078,19.69,9.058,0.7777,0.9282,0.8276,4.291,1.596,2.6883,0.5,2.543,121,203,129,209,0.5179
FL_examples (10),follicular_lymphoma,93,177.33,124.96,81.57,57.48,171,36.184,58.46,26.89,0.6289,0.7351,0.8465,8.819,5.979,1.4751,0.5182,6.788,113,172,135,187,0.1203
FL_examples (10),follicular_lymphoma,94,196.15,128.28,90.23,59.01,67,14.177,34.38,15.817,0.7121,0.7715,0.8481,5.575,3.547,1.5719,0.6979,4.249,123,193,135,201,-0.0985
FL_examples (10),follicular_lymphoma,95,84.57,125.0,38.9,57.5,154,32.586,76.84,35.347,0.3278,0.8881,0.8701,10.178,4.679,2.1753,0.5641,6.441,116,79,137,92,-0.3826
FL_examples (10),follicular_lymphoma,96,109.68,129.77,50.45,59.69,47,9.945,28.94,13.31,0.7054,0.5248,0.8103,4.111,3.5,1.1748,0.5875,3.558,126,106,136,114,-0.3643
FL_examples (10),follicular_lymphoma,97,159.21,128.94,73.24,59.31,112,23.699,43.21,19.878,0.7537,0.8362,0.8682,7.739,4.245,1.8232,0.7,5.493,125,152,135,168,-1.5024
FL_examples (10),follicular_lymphoma,98,120.35,135.79,55.36,62.46,80,16.928,31.31,14.404,1.0,0.7593,0.9756,5.754,3.744,1.5368,0.8333,4.643,130,117,142,125,0.1414
FL_examples (10),follicular_lymphoma,99,136.11,134.02,62.61,61.65,85,17.986,32.73,15.055,0.9972,0.5374,0.9551,5.254,4.431,1.1858,0.7727,4.785,129,132,140,142,0.4452
FL_examples (10),follicular_lymphoma,100,39.41,135.58,18.13,62.37,116,24.546,39.83,18.324,0.9186,0.5229,0.9431,6.135,5.229,1.1732,0.6374,5.59,129,33,142,47,1.5058
FL_examples (10),follicular_lymphoma,101,72.58,134.3,33.39,61.78,199,42.108,66.77,30.714,0.5609,0.6586,0.8884,8.742,6.578,1.329,0.6161,7.322,126,64,145,81,0.6303
FL_examples (10),follicular_lymphoma,102,187.07,139.64,86.05,64.23,150,31.74,48.63,22.369,0.7971,0.7613,0.9036,7.969,5.167,1.5423,0.7353,6.357,134,179,146,196,-1.385
FL_examples (10),follicular_lymphoma,103,146.52,140.63,67.4,64.69,101,21.372,38.97,17.926,0.8357,0.8452,0.9182,7.168,3.831,1.8712,0.7014,5.216,133,143,149,152,0.036
FL_examples (10),follicular_lymphoma,104,59.92,141.64,27.56,65.16,112,23.699,37.8,17.388,0.9851,0.4218,0.9412,5.789,5.249,1.1029,0.7179,5.493,136,54,148,67,-1.2978
FL_examples (10),follicular_lymphoma,105,213.87,141.45,98.38,65.07,136,28.778,56.08,25.795,0.5435,0.9138,0.8144,9.978,4.052,2.4625,0.5037,6.053,135,206,150,224,-0.9349
